#漢字	音標	解釋
□	sɿ1	忽～～的，形容笑
□	tu1	圪～，拳头
□	tɕʰy1	活～～，活结
□	tsʰᴀ1	喉咙～，指嗓子哑
□	piᴀ1	～上一块布
□	tʰiᴀ1	粪圪～，指放垃圾的地方。
□	niᴀ1	[你些]的合音
□	ɕyᴀ1	～住我了，指赖上了
□	xɤ1	指瞎说，如你～了吧
□	lʌ1	圪～，直打嗝
□	ʂʌ1	圪～，形容不慌不忙的
□	pɛe1	无～，一种鸟
□	tʰɛe1	～子，样子，有感情色彩
□	tsɛe1	[这一]的合音
□	uɛe1	～个人，[兀一]的合音
□	tɔo1	活～活强
□	ləŋ1	合～子，当地一种食物
□	ʐɿ2	拟声词，～～的声音
□	tɕi2	喂鸡时的拟声词
□	tu2	拟声词，可形容放屁的声音
□	tᴀ2	拟声词，如水滴的声音
□	tᴀ2	这～
□	tsᴀ2	拟声词，如吵闹的声音，教室里～～的
□	kʰᴀ2	拟声词，～～几下就弄完了，形容利索
□	pʰiᴀ2	水快要溢出来了
□	miᴀ2	～住了，指突然愣住了
□	liᴀ2	～～地，拟声词，哭的～～的
□	liᴀ2	脖子～，指脖子斜
□	tʂuᴀ2	拟声词，水滴的～～的
□	uᴀ2	～上一把
□	tɕʰyᴀ2	～～的，拟声词，咳嗽咳的～～的
□	tɤ2	拟声词，形容一个人话多，如这个人～～的
□	tɕʰie2	～～地，你甚也不要做，你就～～地等着吧
□	pɒ2	拟声词，敲击物体时～～的声音
□	lɒ2	～当，指粗心
□	tsʰʌ2	～一下
□	sʌ2	～子，[新妇]合音
□	ʐʌ2	窝～，指不捣蛋
□	tʰiʌ2	提溜
□	zæ2	圪～，嚼东西
□	ʐæ2	无根据的瞎说
□	ʐæ2	圪～，嚼东西
□	kuæ2	拟声词，把门踢的～～的。
□	tʰɛe2	～盐，加点盐
□	tɔo2	拟声词，指说话的声音，～～的
□	sɔo2	圪～，如坐实，不要圪～的一点点，小心掉下来
□	kɔo2	～子，人名
□	kəŋ2	一般认为是[各人]的合音，相当于普通话中的“自己”
□	kʰəŋ2	拟声词，受的～～的
□	tuəŋ2	拟声词，放炮时声音～～的
□	xu3	信～，指猫头鹰
□	pʰiᴀ3	～上一根树枝
□	pʰiᴀ3	～溢着，形容说话比较夸张
□	pʰiᴀ3	～开
□	tʰiᴀ3	～～地，指什么都不用干，不用操心。
□	niᴀ3	圪～，指躺着休息一会
□	pʰɤ3	～上这条命
□	pie3	把东西放在腰间
□	mie3	笑～圪陀，指酒窝
□	tɕie3	～爷，指外公
□	tɕye3	骂人
□	nɒ3	～丈京，形容话多
□	niɒ3	～一会
□	uɒ3	指第三人称
□	tʌ3	～的，指有优越感
□	tʌ3	把衣服～开
□	sʌ3	特～，形容身体在抖动
□	pæ3	反复在水里淘洗衣服
□	kʰuæ3	～孩，哄孩子
□	tɔo3	以拳击打
□	lɔo3	圪～，放东西的器物
□	niɔo3	痒
□	nəŋ3	指他，带有感情色彩
□	ɕiəŋ3	面发酵的过程
□	ɕyəŋ3	批评小孩子
□	tsɿ5	称
□	tsʰɿ5	不～，拟声词，布扯破的声音
□	mi5	悄悄昏～，指偷偷的
□	tʰu5	忽～，拟声词
□	tʂʰu5	拟声词，哭的～～的
□	tʰᴀ5	拟声词，忽～，指突然一下
□	tsʰᴀ5	不～，拟声词，泼水在地上的声音
□	tʂʰᴀ5	拟声词，不～，东西摔在地上的声音
□	pʰiᴀ5	拟声词，东西摔倒地上的声音
□	miᴀ5	吹～～，将物体放在嘴巴里使发出声音
□	liᴀ5	～塔，指闲聊
□	tɕʰiᴀ5	用两手卡住脖子
□	kuᴀ5	左～子，左撇子
□	uᴀ5	一～，指特别多
□	uᴀ5	～在家里不出门，带有感情色彩
□	ɕyᴀ5	～住不走
□	tuɤ5	赶走
□	tʰɒ5	～得快，指跑得快
